T,O,H,L,C
1514899200,0.51514,0.50272,0.51835,0.50567
1514899440,0.50545,0.48753,0.51419,0.49335
1514899680,0.49381,0.49038,0.51139,0.49673
1514899920,0.4965,0.48464,0.5057,0.5057
1514900160,0.50597,0.50197,0.54455,0.53781
1514900400,0.5374,0.53031,0.5514,0.54326
1514900640,0.54319,0.53029,0.56206,0.56116
1514900880,0.56152,0.52254,0.56395,0.52895
1514901120,0.52909,0.52256,0.54278,0.54087
1514901360,0.54061,0.53903,0.56554,0.54584
1514901600,0.54626,0.54535,0.56285,0.55573
1514901840,0.55529,0.54311,0.56662,0.55543
1514902080,0.55543,0.54368,0.56173,0.54378
1514902320,0.54405,0.52974,0.54967,0.53245
1514902560,0.53268,0.5276,0.5571,0.54941
1514902800,0.54983,0.53905,0.55538,0.54126
1514903040,0.54109,0.52673,0.55515,0.53196
1514903280,0.53153,0.52872,0.5519,0.54143
1514903520,0.54128,0.53425,0.55273,0.54966
1514903760,0.54909,0.53728,0.55803,0.55135
1514904000,0.55083,0.54535,0.56785,0.56306
1514904240,0.56324,0.52904,0.56338,0.55355
1514904480,0.55309,0.5488,0.57085,0.56853
1514904720,0.56902,0.55418,0.57922,0.56194
1514904960,0.56244,0.55898,0.57662,0.56956
1514905200,0.56962,0.56244,0.57698,0.56851
1514905440,0.56802,0.53947,0.56805,0.55393
1514905680,0.55443,0.53628,0.55774,0.55355
1514905920,0.55386,0.54098,0.55801,0.54184
1514906160,0.54206,0.52757,0.54221,0.53018
1514906400,0.5298,0.52293,0.54567,0.53898
1514906640,0.5386,0.53514,0.56026,0.55932
1514906880,0.55934,0.55653,0.58166,0.57773
1514907120,0.57734,0.55814,0.5899,0.57293
1514907360,0.57328,0.54976,0.57634,0.55528
1514907600,0.55565,0.55359,0.5729,0.56986
1514907840,0.57042,0.55343,0.57716,0.56261
1514908080,0.56226,0.55022,0.56553,0.5548
1514908320,0.55471,0.54681,0.5627,0.56078
1514908560,0.56041,0.54584,0.56859,0.54679
1514908800,0.54634,0.54488,0.58765,0.58079
1514909040,0.58109,0.5741,0.5925,0.5767
1514909280,0.57664,0.57007,0.58602,0.57167
1514909520,0.57112,0.55196,0.57269,0.56662
1514909760,0.5667,0.54392,0.57512,0.54751
1514910000,0.54724,0.54701,0.56797,0.56793
1514910240,0.56795,0.55791,0.5774,0.55808
1514910480,0.55754,0.54779,0.56992,0.56038
1514910720,0.56076,0.54855,0.57676,0.57519
1514910960,0.57534,0.55677,0.57906,0.55872
1514911200,0.55846,0.54889,0.58361,0.56104
1514911440,0.56154,0.55875,0.57981,0.57878
1514911680,0.57901,0.57391,0.5899,0.58808
1514911920,0.58777,0.58592,0.61238,0.60574
1514912160,0.6059,0.58742,0.61975,0.61905
1514912400,0.6195,0.60283,0.6228,0.60514
1514912640,0.60487,0.59137,0.62053,0.59279
1514912880,0.59311,0.58709,0.61953,0.61133
1514913120,0.61164,0.59986,0.62299,0.60253
1514913360,0.60301,0.58893,0.61277,0.59909
1514913600,0.59864,0.59644,0.63507,0.63494
1514913840,0.63472,0.6264,0.6399,0.63391
1514914080,0.63391,0.63225,0.64942,0.64637
1514914320,0.64657,0.62449,0.64785,0.62457
1514914560,0.62434,0.61603,0.62972,0.61734
1514914800,0.6176,0.61209,0.63856,0.63371
1514915040,0.63374,0.62309,0.64243,0.63146
1514915280,0.63101,0.62458,0.64054,0.64027
1514915520,0.64058,0.62764,0.64914,0.63469
1514915760,0.63411,0.62326,0.64168,0.63966
1514916000,0.64007,0.62144,0.65045,0.63154
1514916240,0.63116,0.6109,0.63364,0.61807
1514916480,0.61754,0.58645,0.6196,0.59537
1514916720,0.59549,0.59023,0.60594,0.59666
1514916960,0.59653,0.58386,0.59874,0.59057
1514917200,0.59003,0.58797,0.61631,0.61285
1514917440,0.61299,0.60573,0.62032,0.61987
1514917680,0.61978,0.61902,0.65019,0.64664
1514917920,0.64653,0.63039,0.6524,0.63698
1514918160,0.63655,0.63502,0.6545,0.64636
1514918400,0.6458,0.64236,0.65929,0.64785
1514918640,0.64803,0.64088,0.66147,0.65915
1514918880,0.65895,0.65805,0.69589,0.69259
1514919120,0.69293,0.68839,0.70676,0.69353
1514919360,0.69391,0.68085,0.69598,0.69169
1514919600,0.69158,0.68249,0.71692,0.7118
1514919840,0.71225,0.71015,0.74302,0.73568
1514920080,0.73588,0.71888,0.73924,0.72283
1514920320,0.72257,0.7085,0.72586,0.71426
1514920560,0.7144,0.68978,0.71958,0.69399
1514920800,0.69349,0.68504,0.71946,0.71909
1514921040,0.71901,0.67237,0.72518,0.67295
1514921280,0.67305,0.64671,0.67305,0.64671
1514921520,0.6467,0.62528,0.64934,0.64176
1514921760,0.64133,0.64091,0.66267,0.6479
1514922000,0.64821,0.60346,0.6487,0.60377
1514922240,0.60335,0.59866,0.62483,0.60836
1514922480,0.60852,0.59982,0.62378,0.60038
1514922720,0.59991,0.58072,0.60162,0.58245
1514922960,0.58286,0.58155,0.6157,0.61277
1514923200,0.61273,0.60619,0.62509,0.6143
1514923440,0.61483,0.61091,0.63385,0.6309
1514923680,0.63138,0.62451,0.64797,0.64797
1514923920,0.64796,0.63984,0.65995,0.65597
1514924160,0.65625,0.64846,0.66649,0.65248
1514924400,0.65248,0.64,0.66179,0.64228
1514924640,0.64246,0.63208,0.65065,0.64289
1514924880,0.64268,0.62359,0.64996,0.63213
1514925120,0.63181,0.60997,0.63299,0.62129
1514925360,0.62075,0.60391,0.62571,0.60802
1514925600,0.60762,0.58579,0.61627,0.59949
1514925840,0.59945,0.59777,0.61935,0.61791
1514926080,0.61815,0.60899,0.64074,0.63037
1514926320,0.63025,0.60548,0.63415,0.6062
1514926560,0.60579,0.60314,0.61864,0.60834
1514926800,0.6081,0.59953,0.63305,0.6324
1514927040,0.63215,0.63037,0.66223,0.65346
1514927280,0.65311,0.62188,0.65585,0.62322
1514927520,0.62335,0.61563,0.63926,0.6275
1514927760,0.62807,0.61643,0.63898,0.63418
1514928000,0.63367,0.61788,0.64456,0.61793
1514928240,0.61836,0.6083,0.62891,0.61553
1514928480,0.61498,0.613,0.63017,0.62845
1514928720,0.62799,0.62488,0.64538,0.64028
1514928960,0.64047,0.6247,0.64167,0.62638
1514929200,0.62636,0.60449,0.62855,0.60651
1514929440,0.60686,0.59145,0.61136,0.59341
1514929680,0.59366,0.59021,0.60536,0.59779
1514929920,0.59725,0.57047,0.59803,0.57091
1514930160,0.57034,0.56215,0.57816,0.57105
1514930400,0.57085,0.56146,0.58014,0.56243
1514930640,0.56264,0.54204,0.56763,0.54414
1514930880,0.54411,0.52967,0.54689,0.54163
1514931120,0.54169,0.53864,0.56546,0.56293
1514931360,0.56346,0.56058,0.59435,0.58432
1514931600,0.58385,0.57328,0.59228,0.59084
1514931840,0.59034,0.57212,0.60324,0.57968
1514932080,0.57919,0.57609,0.60588,0.59948
1514932320,0.59893,0.57697,0.60169,0.58494
1514932560,0.58515,0.5762,0.59246,0.58315
1514932800,0.58364,0.56759,0.5916,0.58153
1514933040,0.58168,0.53729,0.58646,0.5388
1514933280,0.53882,0.53225,0.5512,0.53226
1514933520,0.53178,0.52768,0.54249,0.53005
1514933760,0.52991,0.51624,0.54214,0.51807
1514934000,0.51782,0.50743,0.52497,0.51311
1514934240,0.51353,0.50659,0.52791,0.51015
1514934480,0.51039,0.48464,0.51534,0.50825
1514934720,0.50861,0.5002,0.51724,0.50637
1514934960,0.50642,0.49322,0.51452,0.50953
1514935200,0.50942,0.50743,0.53509,0.53325
1514935440,0.53323,0.51744,0.53523,0.5183
1514935680,0.51875,0.51141,0.52606,0.52113
1514935920,0.52105,0.51891,0.54455,0.51938
1514936160,0.51991,0.50186,0.52392,0.50396
1514936400,0.5045,0.47833,0.50748,0.50106
1514936640,0.50115,0.49077,0.50856,0.49707
1514936880,0.49702,0.46288,0.49864,0.46288
1514937120,0.46293,0.44948,0.47089,0.46982
1514937360,0.46988,0.459,0.47803,0.4658
1514937600,0.46618,0.4659,0.49543,0.48667
1514937840,0.48691,0.478,0.49087,0.48374
1514938080,0.48392,0.46218,0.48578,0.46964
1514938320,0.46959,0.46878,0.49937,0.49651
1514938560,0.49637,0.47408,0.49927,0.47855
1514938800,0.47807,0.47,0.49039,0.48346
1514939040,0.48362,0.47822,0.49323,0.49092
1514939280,0.49044,0.48163,0.4981,0.48618
1514939520,0.48635,0.45111,0.48926,0.45862
1514939760,0.45864,0.44639,0.47921,0.45292
1514940000,0.45255,0.43838,0.45683,0.45296
1514940240,0.45241,0.4242,0.4587,0.43283
1514940480,0.4329,0.43237,0.45379,0.45248
1514940720,0.45218,0.44863,0.46931,0.46899
1514940960,0.46954,0.45287,0.47442,0.45305
1514941200,0.45275,0.43631,0.45452,0.45445
1514941440,0.45456,0.44873,0.46736,0.46394
1514941680,0.46339,0.46051,0.47749,0.4714
1514941920,0.47185,0.46592,0.48019,0.46804
1514942160,0.46835,0.45768,0.4831,0.45991
1514942400,0.46006,0.44845,0.47321,0.45084
1514942640,0.45104,0.43373,0.45909,0.45804
1514942880,0.45853,0.44757,0.46415,0.44769
1514943120,0.44748,0.43994,0.46139,0.44056
1514943360,0.44004,0.42504,0.44775,0.43494
1514943600,0.4354,0.42667,0.4439,0.44218
1514943840,0.44207,0.44193,0.45762,0.45181
1514944080,0.45216,0.42838,0.45539,0.43123
1514944320,0.43149,0.42182,0.44649,0.42182
1514944560,0.42148,0.41893,0.43018,0.42367
1514944800,0.4238,0.41978,0.45271,0.45071
1514945040,0.45085,0.43868,0.4708,0.46458
1514945280,0.46465,0.45796,0.4759,0.4751
1514945520,0.4751,0.47092,0.49065,0.48226
1514945760,0.48274,0.46533,0.48301,0.47134
1514946000,0.4719,0.46189,0.48685,0.46289
1514946240,0.46337,0.45181,0.46814,0.46148
1514946480,0.46184,0.41632,0.46184,0.42278
1514946720,0.42221,0.40144,0.43185,0.40531
1514946960,0.40558,0.40181,0.43229,0.42444
1514947200,0.4242,0.41891,0.45069,0.44836
1514947440,0.44852,0.44008,0.46012,0.45793
1514947680,0.45824,0.45428,0.47014,0.46843
1514947920,0.46844,0.46196,0.47995,0.47552
1514948160,0.47556,0.47114,0.49638,0.47202
1514948400,0.47214,0.46432,0.47901,0.47423
1514948640,0.47461,0.47073,0.48999,0.48296
1514948880,0.48305,0.48053,0.4921,0.48975
1514949120,0.49009,0.48287,0.49611,0.48687
1514949360,0.48663,0.47106,0.48743,0.48491
1514949600,0.48539,0.47373,0.49452,0.48129
1514949840,0.48095,0.47103,0.49223,0.47696
1514950080,0.47721,0.47109,0.48902,0.47494
1514950320,0.47539,0.4585,0.4771,0.46415
1514950560,0.46416,0.45349,0.4755,0.45811
1514950800,0.45842,0.43734,0.45966,0.44931
1514951040,0.44963,0.44195,0.46424,0.44776
1514951280,0.44719,0.44719,0.46663,0.46205
1514951520,0.46213,0.42909,0.46394,0.43725
1514951760,0.43681,0.43465,0.46418,0.46024
1514952000,0.46003,0.42722,0.46038,0.43748
1514952240,0.43801,0.43553,0.45558,0.45078
1514952480,0.45079,0.43848,0.46237,0.4598
1514952720,0.46021,0.45114,0.47027,0.45367
1514952960,0.45404,0.44922,0.46617,0.46189
1514953200,0.46228,0.45383,0.47509,0.46386
1514953440,0.4635,0.46135,0.48892,0.48547
1514953680,0.48602,0.47332,0.49355,0.49021
1514953920,0.48966,0.4876,0.51088,0.50252
1514954160,0.50271,0.49889,0.51476,0.51052
1514954400,0.51032,0.50921,0.53958,0.53946
1514954640,0.53973,0.52711,0.5469,0.52791
1514954880,0.52788,0.52105,0.53314,0.53071
1514955120,0.53117,0.52344,0.54434,0.53916
1514955360,0.53969,0.51463,0.54408,0.51932
1514955600,0.51899,0.51783,0.53666,0.52573
1514955840,0.52594,0.51754,0.53412,0.53284
1514956080,0.53329,0.52449,0.55315,0.54992
1514956320,0.54955,0.54549,0.56064,0.55287
1514956560,0.55337,0.55006,0.56641,0.55973
1514956800,0.55993,0.55597,0.56734,0.55849
1514957040,0.55901,0.52871,0.5615,0.53126
1514957280,0.53138,0.52507,0.54072,0.52739
1514957520,0.52782,0.50238,0.52909,0.50725
1514957760,0.50749,0.50671,0.52582,0.52429
1514958000,0.52377,0.51684,0.53581,0.52818
1514958240,0.52862,0.52594,0.54233,0.53016
1514958480,0.52958,0.50535,0.53375,0.51067
1514958720,0.51013,0.48896,0.51284,0.51284
1514958960,0.5131,0.51157,0.53579,0.52026
1514959200,0.51989,0.50029,0.52206,0.51068
1514959440,0.51105,0.48922,0.51118,0.49769
1514959680,0.4981,0.49075,0.51063,0.49749
1514959920,0.49761,0.49381,0.50525,0.50153
1514960160,0.5013,0.48281,0.50421,0.4864
1514960400,0.4863,0.47937,0.498,0.48353
1514960640,0.48321,0.47087,0.48629,0.47459
1514960880,0.47439,0.47333,0.49186,0.48411
1514961120,0.48466,0.47454,0.49132,0.4836
1514961360,0.48321,0.47418,0.50623,0.49771
1514961600,0.49717,0.47455,0.50765,0.4765
1514961840,0.47681,0.46736,0.48538,0.47815
1514962080,0.47771,0.47474,0.50197,0.49967
1514962320,0.49985,0.48791,0.50529,0.498
1514962560,0.49816,0.49357,0.50982,0.49605
1514962800,0.49629,0.46426,0.49695,0.46584
1514963040,0.46614,0.46599,0.48953,0.4885
1514963280,0.48898,0.48097,0.50415,0.5038
1514963520,0.50437,0.49942,0.51442,0.50556
1514963760,0.50506,0.49383,0.51712,0.49451
1514964000,0.49486,0.486,0.50461,0.50213
1514964240,0.50221,0.50221,0.53308,0.5255
1514964480,0.52574,0.51247,0.53337,0.53183
1514964720,0.53197,0.52035,0.55875,0.55436
1514964960,0.55451,0.55098,0.56906,0.56368
1514965200,0.56376,0.54789,0.57561,0.55459
1514965440,0.55485,0.55223,0.57888,0.5742
1514965680,0.57469,0.56678,0.58455,0.57515
1514965920,0.57471,0.5632,0.5828,0.5828
1514966160,0.58282,0.57312,0.58812,0.58001
1514966400,0.58045,0.57398,0.59021,0.5777
1514966640,0.57751,0.5747,0.61245,0.60522
1514966880,0.60529,0.59727,0.60683,0.60342
1514967120,0.60399,0.57335,0.60441,0.57463
1514967360,0.57408,0.56836,0.60541,0.6013
1514967600,0.60102,0.59364,0.60813,0.59797
1514967840,0.59753,0.58399,0.60441,0.59364
1514968080,0.59323,0.58344,0.60312,0.59771
1514968320,0.59789,0.59491,0.6124,0.60224
1514968560,0.60277,0.5859,0.60636,0.58658
1514968800,0.5862,0.58324,0.59937,0.58419
1514969040,0.58411,0.57902,0.60943,0.60501
1514969280,0.60519,0.60519,0.64627,0.63719
1514969520,0.63731,0.6223,0.64334,0.63446
1514969760,0.63396,0.61083,0.63413,0.61937
1514970000,0.6199,0.60564,0.62453,0.61095
1514970240,0.61073,0.60168,0.6257,0.60964
1514970480,0.60973,0.5871,0.61405,0.59657
1514970720,0.59701,0.59386,0.60693,0.59983
1514970960,0.60007,0.57986,0.60053,0.58845
1514971200,0.58825,0.58492,0.60549,0.5979
1514971440,0.59807,0.59666,0.61423,0.61403
1514971680,0.61459,0.60759,0.62125,0.61614
1514971920,0.61649,0.61454,0.64759,0.63912
1514972160,0.63961,0.61742,0.64638,0.61951
1514972400,0.61963,0.61049,0.63632,0.63057
1514972640,0.63029,0.62114,0.64351,0.63704
1514972880,0.63719,0.62712,0.64241,0.63696
1514973120,0.63671,0.62361,0.64238,0.624
1514973360,0.62378,0.62059,0.63731,0.63662
1514973600,0.63641,0.60896,0.638,0.6097
1514973840,0.60952,0.59472,0.61564,0.59668
1514974080,0.59717,0.59685,0.63003,0.62206
1514974320,0.6218,0.61751,0.63331,0.62267
1514974560,0.62256,0.62243,0.6451,0.64141
1514974800,0.64091,0.62562,0.64167,0.62802
1514975040,0.62818,0.62765,0.64565,0.63909
1514975280,0.63883,0.62741,0.64716,0.64112
1514975520,0.64116,0.63055,0.646,0.63864
1514975760,0.63839,0.63839,0.66299,0.66199
1514976000,0.66227,0.6617,0.67901,0.67327
1514976240,0.67324,0.66187,0.68281,0.67062
1514976480,0.67064,0.66141,0.67989,0.67278
1514976720,0.67315,0.66774,0.68767,0.6765
1514976960,0.67605,0.65561,0.67707,0.66513
1514977200,0.665,0.665,0.6919,0.6903
1514977440,0.68992,0.68371,0.70966,0.70945
1514977680,0.70966,0.70568,0.71763,0.7155
1514977920,0.71532,0.68793,0.71966,0.68877
1514978160,0.68826,0.6641,0.69311,0.67008
1514978400,0.66972,0.65684,0.67537,0.66019
1514978640,0.66019,0.66019,0.69048,0.67659
1514978880,0.67625,0.67441,0.70528,0.70406
1514979120,0.70399,0.68143,0.72005,0.68187
1514979360,0.68139,0.67939,0.70793,0.70305
1514979600,0.70336,0.6966,0.71281,0.7113
1514979840,0.71167,0.71167,0.73622,0.72361
1514980080,0.72317,0.71884,0.74204,0.73359
1514980320,0.73372,0.71622,0.73466,0.72399
1514980560,0.72354,0.71225,0.72967,0.71947
1514980800,0.71903,0.70963,0.72966,0.71594
1514981040,0.71619,0.71036,0.72779,0.72362
1514981280,0.72312,0.71228,0.72545,0.71348
1514981520,0.71291,0.70963,0.74004,0.74004
1514981760,0.74048,0.73506,0.75747,0.74328
1514982000,0.74279,0.72442,0.74979,0.74059
1514982240,0.74065,0.73342,0.76456,0.76326
1514982480,0.76369,0.76261,0.8063,0.80256
1514982720,0.80242,0.79134,0.80673,0.80424
1514982960,0.80408,0.79018,0.80679,0.79174
1514983200,0.79123,0.79123,0.80736,0.80191
1514983440,0.80225,0.8013,0.82739,0.82618
1514983680,0.82607,0.82464,0.83986,0.83255
1514983920,0.83288,0.82409,0.84919,0.84481
1514984160,0.84534,0.83525,0.85818,0.83787
1514984400,0.83744,0.83685,0.854,0.84343
1514984640,0.84352,0.84233,0.864,0.86221
1514984880,0.86225,0.84635,0.86557,0.84711
1514985120,0.84669,0.82554,0.84692,0.83339
1514985360,0.83329,0.82981,0.85334,0.84569
1514985600,0.84563,0.83876,0.86436,0.85989
1514985840,0.85994,0.85071,0.86654,0.86399
1514986080,0.86389,0.85953,0.88635,0.88634
1514986320,0.88654,0.86716,0.88933,0.87059
1514986560,0.87023,0.85539,0.87444,0.86011
1514986800,0.85968,0.84947,0.86647,0.86149
1514987040,0.86153,0.84829,0.86844,0.8663
1514987280,0.86583,0.84383,0.86583,0.84514
1514987520,0.84485,0.83994,0.85773,0.84637
1514987760,0.84605,0.83955,0.86002,0.8527
1514988000,0.85271,0.84865,0.87502,0.8746
1514988240,0.87516,0.8632,0.88076,0.86858
1514988480,0.86847,0.86778,0.88623,0.88046
1514988720,0.88005,0.86952,0.88386,0.87245
1514988960,0.87275,0.85692,0.87736,0.87713
1514989200,0.87659,0.87283,0.89536,0.88382
1514989440,0.88408,0.86547,0.88605,0.86926
1514989680,0.8695,0.8321,0.872,0.83915
1514989920,0.8393,0.83173,0.84627,0.83481
1514990160,0.8352,0.83239,0.86238,0.86052
1514990400,0.86057,0.85445,0.87549,0.85662
1514990640,0.85624,0.85427,0.88131,0.8703
1514990880,0.87052,0.86605,0.88931,0.87166
1514991120,0.87185,0.84813,0.87185,0.84919
1514991360,0.84948,0.83868,0.85903,0.84142
1514991600,0.84149,0.8405,0.87686,0.87417
1514991840,0.87431,0.87101,0.89089,0.88106
1514992080,0.88085,0.88018,0.89941,0.89813
1514992320,0.89833,0.88629,0.90664,0.89952
1514992560,0.89916,0.8937,0.91118,0.90329
1514992800,0.9038,0.90104,0.92059,0.9146
1514993040,0.91497,0.90875,0.94267,0.94267
1514993280,0.94211,0.92459,0.94791,0.92699
1514993520,0.92654,0.90642,0.93045,0.91269
1514993760,0.91215,0.89909,0.92634,0.91555
1514994000,0.91564,0.8841,0.92181,0.8875
1514994240,0.88697,0.86274,0.88715,0.86505
1514994480,0.86488,0.85882,0.87511,0.86051
1514994720,0.86044,0.85923,0.88513,0.86824
1514994960,0.86801,0.85783,0.8836,0.88093
1514995200,0.8809,0.87034,0.89038,0.87241
1514995440,0.87192,0.87128,0.90113,0.896
1514995680,0.89544,0.87364,0.90027,0.88706
1514995920,0.88668,0.8726,0.89253,0.89178
1514996160,0.89175,0.88917,0.90796,0.90131
1514996400,0.90081,0.88134,0.90363,0.89596
1514996640,0.89591,0.89186,0.90636,0.90615
1514996880,0.90662,0.88146,0.90797,0.88749
1514997120,0.88709,0.88555,0.90497,0.90228
1514997360,0.90245,0.88796,0.90845,0.88886
1514997600,0.88897,0.88142,0.89488,0.89094
1514997840,0.89127,0.88927,0.91282,0.90704
1514998080,0.90706,0.88697,0.91521,0.89545
1514998320,0.89546,0.87452,0.89867,0.8923
1514998560,0.89187,0.87676,0.8931,0.87788
1514998800,0.87783,0.87348,0.88837,0.87564
1514999040,0.87553,0.87346,0.89071,0.88423
1514999280,0.88379,0.88282,0.9163,0.90513
1514999520,0.90474,0.89393,0.92726,0.92726
1514999760,0.92701,0.92443,0.93902,0.93672
1515000000,0.93646,0.91978,0.93812,0.91978
1515000240,0.91927,0.90815,0.92818,0.91549
1515000480,0.91525,0.90945,0.92448,0.91108
1515000720,0.91063,0.90535,0.93551,0.92075
1515000960,0.92028,0.92028,0.94185,0.94141
1515001200,0.94161,0.92945,0.94213,0.9366
1515001440,0.93604,0.92771,0.94902,0.94076
1515001680,0.94031,0.93992,0.96164,0.9596
1515001920,0.95958,0.94585,0.96438,0.94801
1515002160,0.94794,0.94272,0.95586,0.94982
1515002400,0.94962,0.94773,0.97079,0.96932
1515002640,0.96903,0.9634,0.97719,0.96661
1515002880,0.96655,0.94006,0.97317,0.94371
1515003120,0.94333,0.91843,0.94644,0.932
1515003360,0.93183,0.9181,0.94386,0.92488
1515003600,0.9251,0.91692,0.9341,0.91919
1515003840,0.91955,0.90829,0.92657,0.91502
1515004080,0.91532,0.91175,0.9292,0.92157
1515004320,0.92106,0.89739,0.92239,0.92057
1515004560,0.9206,0.91882,0.95308,0.95042
1515004800,0.95074,0.9503,0.96788,0.96697
1515005040,0.96651,0.96625,0.99459,0.99274
1515005280,0.99312,0.96919,0.9955,0.98508
1515005520,0.98552,0.95717,0.98649,0.97411
1515005760,0.97456,0.9492,0.9861,0.95053
1515006000,0.95068,0.93617,0.96116,0.95539
1515006240,0.95513,0.94174,0.9627,0.96019
1515006480,0.96002,0.95683,0.96835,0.96549
1515006720,0.96495,0.95638,0.97131,0.95992
1515006960,0.95959,0.95062,0.97534,0.96018
1515007200,0.96053,0.96053,0.99877,0.98867
1515007440,0.98813,0.98615,1.00857,0.99039
1515007680,0.9901,0.97108,0.99484,0.98728
1515007920,0.98673,0.9753,0.99376,0.98565
1515008160,0.98566,0.95975,0.98724,0.96275
1515008400,0.96291,0.95915,0.97956,0.97785
1515008640,0.9783,0.93626,0.98457,0.93988
1515008880,0.93984,0.92353,0.94061,0.92429
1515009120,0.92453,0.90516,0.9328,0.90522
1515009360,0.90568,0.88024,0.90784,0.88024
1515009600,0.87996,0.87378,0.89478,0.87414
1515009840,0.87398,0.86663,0.88862,0.86843
1515010080,0.86901,0.8576,0.8795,0.87774
1515010320,0.8777,0.87066,0.88654,0.87925
1515010560,0.87936,0.84926,0.88301,0.8507
1515010800,0.85079,0.84612,0.87968,0.87892
1515011040,0.87948,0.851,0.89217,0.85411
1515011280,0.8541,0.84863,0.86647,0.86123
1515011520,0.86074,0.8545,0.87132,0.86336
1515011760,0.86346,0.8606,0.87541,0.86066
1515012000,0.86086,0.8563,0.8842,0.87229
1515012240,0.87271,0.86011,0.88024,0.86958
1515012480,0.8696,0.84767,0.87308,0.86941
1515012720,0.86956,0.86516,0.89318,0.89315
1515012960,0.89347,0.88326,0.9021,0.88639
1515013200,0.88606,0.86363,0.89087,0.86746
1515013440,0.86749,0.85919,0.87775,0.86568
1515013680,0.86522,0.85038,0.8707,0.85113
1515013920,0.8506,0.82922,0.85157,0.83274
1515014160,0.83259,0.81689,0.83698,0.8177
1515014400,0.81758,0.79995,0.82155,0.81565
1515014640,0.81528,0.80206,0.81947,0.8154
1515014880,0.81522,0.79342,0.81794,0.79419
1515015120,0.7947,0.78774,0.81351,0.81086
1515015360,0.81116,0.79466,0.82587,0.79694
1515015600,0.79649,0.79315,0.81227,0.79458
1515015840,0.79423,0.7844,0.80276,0.79411
1515016080,0.79386,0.78583,0.83373,0.83044
1515016320,0.83007,0.82761,0.86147,0.84801
1515016560,0.84777,0.8239,0.84984,0.83538
1515016800,0.83557,0.83,0.85147,0.84957
1515017040,0.84921,0.83323,0.85006,0.83726
1515017280,0.83678,0.8173,0.83992,0.82155
1515017520,0.82152,0.79473,0.82697,0.79473
1515017760,0.7946,0.79232,0.8134,0.81324
1515018000,0.81309,0.80416,0.82211,0.81697
1515018240,0.81658,0.80988,0.82863,0.8184
1515018480,0.81879,0.80062,0.81885,0.81013
1515018720,0.80999,0.8001,0.81915,0.80055
