T,O,H,L,C
1485244800,2.20852,2.20852,1.97794,1.97794
1485248400,1.87806,1.87806,1.19666,1.19666
1485252000,1.16807,1.16807,1.05123,1.09954
1485255600,1.13164,1.5173,1.13164,1.5173
1485259200,1.55408,1.90436,1.55408,1.90436
1485262800,1.94883,2.15094,1.93201,2.14762
1485266400,2.12806,2.31028,2.09243,2.31028
1485270000,2.37905,2.7228,2.37905,2.7228
1485273600,2.72589,2.72589,2.13412,2.13412
1485277200,2.08841,2.20441,2.03427,2.20441
1485280800,2.25408,2.29995,1.93992,1.93992
1485284400,1.87806,1.87806,1.54974,1.54974
1485288000,1.52005,1.54912,1.31193,1.54912
1485291600,1.66098,1.87541,1.66098,1.87541
1485295200,1.90908,2.03979,1.90908,2.03979
1485298800,2.0878,2.19693,2.0878,2.11692
1485302400,2.12806,2.18936,2.1231,2.18936
1485306000,2.1992,2.1992,2.06242,2.13481
1485309600,2.20334,2.44386,2.20334,2.44386
1485313200,2.44146,2.53694,2.33395,2.33395
1485316800,2.33906,2.36738,1.95513,1.95513
1485320400,1.87806,1.87806,1.26273,1.26273
1485324000,1.24191,1.24717,1.05227,1.05227
1485327600,1.03464,1.03464,0.789039,0.811282
1485331200,0.801367,1.07706,0.801367,1.07706
1485334800,1.12634,1.3994,1.12634,1.39575
1485338400,1.37806,1.56618,1.36256,1.56618
1485342000,1.71298,2.20105,1.71298,2.20105
1485345600,2.20223,2.20223,2.05263,2.05263
1485349200,1.99285,2.02946,1.86433,2.02946
1485352800,2.0362,2.12699,1.98726,1.98726
1485356400,1.87806,1.87806,1.54827,1.64027
1485360000,1.68173,1.83711,1.68173,1.83711
1485363600,1.85187,1.85187,1.69498,1.69498
1485367200,1.68814,1.91591,1.64702,1.91591
1485370800,2.00638,2.80035,2.00638,2.80035
1485374400,2.87806,3.30145,2.87806,3.30145
1485378000,3.37821,3.58478,3.37821,3.55713
1485381600,3.54461,3.54897,3.32169,3.32169
1485385200,3.282,3.282,2.7444,2.7444
1485388800,2.66693,2.66693,1.98811,1.98811
1485392400,1.87806,1.87806,1.32337,1.34271
1485396000,1.37453,1.5424,1.37453,1.5424
1485399600,1.54863,1.56209,1.51242,1.55748
1485403200,1.61413,2.02374,1.61413,2.01737
1485406800,2.00836,2.28022,2.00485,2.16934
1485410400,2.12806,2.12806,1.66413,1.66413
1485414000,1.69582,1.6973,1.4641,1.4641
1485417600,1.47447,1.54895,1.43924,1.54895
1485421200,1.581,1.83698,1.581,1.82551
1485424800,1.80352,1.87837,1.78699,1.87837
1485428400,1.87806,2.07885,1.86212,2.07885
1485432000,2.09058,2.33873,2.08067,2.33873
1485435600,2.37876,2.45033,2.37876,2.39055
1485439200,2.44207,2.61267,2.40178,2.40178
1485442800,2.37968,2.71116,2.37968,2.68808
1485446400,2.62806,2.7743,2.50729,2.7743
1485450000,2.80352,2.86273,2.77068,2.77068
1485453600,2.76499,2.76499,2.27796,2.27796
1485457200,2.24976,2.24976,2.09774,2.09774
1485460800,2.11814,2.19077,1.93259,1.93259
1485464400,1.87806,1.87806,1.68595,1.68595
1485468000,1.64285,1.64285,1.41905,1.56364
1485471600,1.58048,1.72079,1.58048,1.7031
1485475200,1.74842,1.88728,1.74842,1.85839
1485478800,1.85061,1.88316,1.83976,1.86135
1485482400,1.87806,1.95476,1.87806,1.89553
1485486000,1.90984,1.90984,1.59885,1.59885
1485489600,1.5817,1.9915,1.5817,1.9915
1485493200,2.04988,2.07046,1.8888,1.8888
1485496800,1.84433,1.93335,1.80547,1.89559
1485500400,1.87806,1.9742,1.86552,1.9742
1485504000,2.02829,2.04233,1.76069,1.76069
1485507600,1.7306,1.7306,1.61802,1.61812
1485511200,1.61972,1.61972,1.43461,1.43461
1485514800,1.40596,1.40596,0.888106,0.897183
1485518400,0.878061,0.948555,0.861326,0.898172
1485522000,0.8756,1.2717,0.8756,1.2717
1485525600,1.30537,1.87223,1.30537,1.87223
1485529200,1.92438,2.13914,1.92438,2.06469
1485532800,2.06484,2.06484,1.81522,1.82568
1485536400,1.87806,2.24055,1.87806,2.23438
1485540000,2.2108,2.35912,2.2108,2.28173
1485543600,2.24407,2.76134,2.24407,2.76134
1485547200,2.81839,2.96652,2.63997,2.63997
1485550800,2.5767,2.5767,2.43955,2.43955
1485554400,2.37806,2.37806,1.99668,1.99668
1485558000,1.92812,1.92812,1.678,1.678
1485561600,1.65023,1.65023,1.28134,1.28134
1485565200,1.26925,1.72617,1.26925,1.72617
1485568800,1.74608,1.93947,1.74608,1.91525
1485572400,1.87806,1.87806,1.75585,1.81106
1485576000,1.80193,2.22794,1.80193,2.22794
1485579600,2.24061,2.41863,2.24061,2.41863
1485583200,2.41653,2.41653,2.34243,2.34243
1485586800,2.30792,2.30792,1.86784,1.86784
1485590400,1.87806,1.89018,1.78106,1.78313
1485594000,1.7367,1.7367,1.49655,1.49655
1485597600,1.47964,1.47964,1.33403,1.33403
1485601200,1.29664,1.56902,1.18981,1.56902
1485604800,1.59503,1.89044,1.5849,1.89044
1485608400,1.87806,1.99254,1.8162,1.99254
1485612000,2.03266,2.22916,2.03266,2.16014
1485615600,2.11547,2.63405,2.11172,2.62683
1485619200,2.61516,2.63142,2.15951,2.15951
1485622800,2.09009,2.09009,1.69844,1.69844
1485626400,1.62806,1.62806,1.07076,1.07076
1485630000,0.990326,0.990326,0.556972,0.556972
1485633600,0.568975,0.862046,0.568975,0.862046
1485637200,0.921229,1.29472,0.921229,1.29472
1485640800,1.34147,1.77981,1.34147,1.77981
1485644400,1.87806,2.32801,1.87806,2.32801
1485648000,2.40472,2.87665,2.40472,2.81839
1485651600,2.77091,2.77925,2.60881,2.61649
1485655200,2.60311,2.60311,2.1398,2.1398
1485658800,2.08195,2.08195,1.69,1.69
1485662400,1.62806,1.62806,1.43249,1.43249
1485666000,1.42189,1.42189,1.20962,1.29082
1485669600,1.35319,2.00528,1.35319,2.00528
1485673200,1.97375,2.13711,1.93092,2.13711
1485676800,2.1858,2.2246,1.91301,1.91301
1485680400,1.87806,1.87806,1.4123,1.4123
1485684000,1.3691,1.64327,1.35904,1.64327
1485687600,1.71988,2.23906,1.71988,2.23906
1485691200,2.34121,2.78026,2.34121,2.58056
1485694800,2.56916,2.78865,2.56916,2.78865
1485698400,2.87806,3.29214,2.87806,3.27176
1485702000,3.24983,3.24983,3.15616,3.17025
1485705600,3.16981,3.16981,2.91252,2.91252
1485709200,2.87446,2.87446,2.46014,2.46014
1485712800,2.45151,2.45151,1.93562,1.93562
1485716400,1.87806,1.87806,1.22887,1.22887
1485720000,1.14944,1.14944,0.770846,0.770846
1485723600,0.689399,0.703709,0.574663,0.586189
1485727200,0.578242,1.00885,0.575996,1.00885
1485730800,1.10768,2.11854,1.10768,2.11854
1485734400,2.12806,2.59972,2.12806,2.59972
1485738000,2.62129,2.67851,2.62129,2.67851
1485741600,2.68794,2.68794,2.29162,2.29162
1485745200,2.28324,2.39203,2.21861,2.21861
1485748800,2.1586,2.1586,1.84434,1.87114
1485752400,1.87806,1.87806,1.51732,1.51732
1485756000,1.42918,1.42918,0.734425,0.734425
1485759600,0.730871,0.730871,0.332372,0.372307
1485763200,0.445249,0.814241,0.445249,0.814241
1485766800,0.891463,1.82022,0.891463,1.82022
1485770400,1.87806,2.88777,1.87806,2.88777
1485774000,2.94283,3.05153,2.94283,3.05153
1485777600,3.06622,3.1044,3.038,3.03997
1485781200,3.02643,3.02643,2.70347,2.70347
1485784800,2.62444,2.62444,1.99897,1.99897
1485788400,1.87806,1.87806,1.37102,1.37102
1485792000,1.33068,1.33068,1.18595,1.23741
1485795600,1.23579,1.25068,1.04765,1.06048
1485799200,1.09689,1.24469,1.09689,1.22595
1485802800,1.25046,1.90673,1.25046,1.89944
1485806400,1.87806,2.16655,1.86742,2.04102
1485810000,2.00268,2.00268,1.80404,1.80983
1485813600,1.83168,2.00847,1.83168,2.00847
1485817200,2.03416,2.03999,1.82835,1.82835
1485820800,1.80545,1.87913,1.70018,1.87913
1485824400,1.87806,2.01406,1.87806,1.9276
1485828000,1.9658,2.43475,1.9658,2.43475
1485831600,2.46446,2.99981,2.46446,2.99981
1485835200,2.997,2.997,2.83616,2.95583
1485838800,2.95979,2.95979,2.26094,2.26094
1485842400,2.12806,2.12806,1.57762,1.57762
1485846000,1.53695,1.53695,1.18049,1.31914
1485849600,1.34858,1.34858,0.809013,0.809013
1485853200,0.880946,1.3693,0.880946,1.3355
1485856800,1.35201,1.80381,1.35201,1.80381
1485860400,1.87806,2.35931,1.87806,2.35931
1485864000,2.40425,2.5839,2.40425,2.5839
1485867600,2.6197,2.92659,2.6197,2.92659
1485871200,2.96867,3.11004,2.96867,3.11004
1485874800,3.13147,3.15448,2.99312,3.09228
1485878400,3.12806,3.17397,3.12806,3.16948
1485882000,3.17481,3.17481,3.0653,3.12788
1485885600,3.1504,3.1504,2.97767,3.0488
1485889200,3.0781,3.0781,2.84537,2.84537
1485892800,2.82446,2.82446,1.95424,1.95424
1485896400,1.87806,1.87806,1.14302,1.14302
1485900000,1.09388,1.09388,1.01762,1.06431
1485903600,1.08832,1.72313,1.08832,1.72313
1485907200,1.68954,1.68954,1.39823,1.39823
1485910800,1.36163,1.54394,1.33896,1.44647
1485914400,1.37806,1.37806,1.21452,1.21452
1485918000,1.2384,1.24668,1.08854,1.24668
1485921600,1.30627,1.34176,1.23846,1.34176
1485925200,1.34041,1.65869,1.29188,1.65869
1485928800,1.72805,2.06629,1.72805,1.96886
1485932400,1.87806,1.87806,1.62023,1.79457
1485936000,1.81945,2.03527,1.81945,2.03527
1485939600,2.08453,2.18342,2.08453,2.13664
1485943200,2.14223,2.14793,1.94724,1.94724
1485946800,1.91114,1.91114,1.19406,1.19406
1485950400,1.12806,1.12806,0.672888,0.672888
1485954000,0.670224,0.925676,0.670224,0.892169
1485957600,0.866918,1.19574,0.866918,1.16993
1485961200,1.15119,1.33362,1.15119,1.33362
1485964800,1.38311,1.82735,1.38311,1.82735
1485968400,1.87806,2.31113,1.87806,2.31113
1485972000,2.33188,2.36312,2.33188,2.33376
1485975600,2.33047,2.345,2.28142,2.32618
1485979200,2.33391,2.50463,2.32501,2.50463
1485982800,2.53095,2.57086,2.36703,2.36703
1485986400,2.37806,2.4593,2.33147,2.4593
1485990000,2.57513,2.83666,2.57513,2.83666
1485993600,2.84999,2.84999,2.3585,2.35949
1485997200,2.36922,2.42341,2.34506,2.34506
1486000800,2.30696,2.35076,1.99708,1.99708
1486004400,1.87806,1.87806,1.3469,1.3469
1486008000,1.36304,1.76865,1.36304,1.74023
1486011600,1.70968,1.70968,1.42198,1.42198
1486015200,1.37981,1.53214,1.36749,1.53214
1486018800,1.56014,2.1015,1.56014,2.1015
1486022400,2.12806,2.50267,2.12806,2.50267
1486026000,2.52227,2.52601,2.33094,2.33094
1486029600,2.28982,2.28982,1.98491,1.98491
1486033200,1.96966,2.04147,1.93306,2.04147
1486036800,2.05992,2.121,1.95406,1.95406
1486040400,1.87806,1.87806,1.59022,1.68837
1486044000,1.71957,1.91776,1.71957,1.86885
1486047600,1.83839,1.97192,1.83587,1.97192
1486051200,2.05094,2.46215,2.05094,2.46215
1486054800,2.46376,2.48353,2.22972,2.22972
1486058400,2.12806,2.12806,1.51514,1.52672
1486062000,1.56179,1.83241,1.56179,1.82912
1486065600,1.82632,2.01279,1.82632,2.01279
1486069200,2.02377,2.28586,1.93445,2.28586
1486072800,2.32287,2.34298,1.9571,1.9571
1486076400,1.87806,1.94859,1.77291,1.94859
1486080000,2.02283,2.20278,2.02283,2.20278
1486083600,2.28668,2.78285,2.28668,2.78285
1486087200,2.83132,2.84771,2.6202,2.6202
1486090800,2.58333,2.58333,1.73968,1.73968
1486094400,1.62806,1.62806,1.08589,1.08589
1486098000,1.02658,1.02658,0.895631,0.944608
1486101600,0.990911,1.2453,0.990911,1.2453
1486105200,1.24813,1.33615,1.24813,1.33159
1486108800,1.38053,1.8618,1.38053,1.84444
1486112400,1.87806,2.2612,1.87806,2.2612
1486116000,2.2345,2.2345,2.02263,2.02263
1486119600,2.022,2.35197,2.022,2.35197
1486123200,2.39603,2.4391,2.14721,2.14721
1486126800,2.10119,2.10119,1.82586,1.88962
1486130400,1.87806,1.87806,1.75936,1.75936
1486134000,1.66517,1.66517,1.06302,1.06943
1486137600,1.10085,1.45907,1.10085,1.45907
1486141200,1.48219,1.49909,1.42424,1.45749
1486144800,1.46133,1.89458,1.46133,1.89458
1486148400,1.87806,2.17857,1.81583,2.17857
1486152000,2.17864,2.26771,2.16648,2.16648
1486155600,2.13625,2.13625,1.67955,1.67955
1486159200,1.65326,2.10952,1.61213,2.10952
1486162800,2.12919,2.12919,1.68943,1.68943
1486166400,1.62806,1.62806,1.01054,1.04438
1486170000,1.09838,1.56774,1.09838,1.55512
1486173600,1.53472,1.53472,1.04652,1.04652
1486177200,1.04591,1.48875,1.04591,1.48875
1486180800,1.50625,1.83275,1.48797,1.83275
1486184400,1.87806,2.52933,1.87806,2.52933
1486188000,2.55344,2.55516,2.4162,2.49812
1486191600,2.529,2.9829,2.529,2.9443
1486195200,2.92289,2.9665,2.63427,2.63427
1486198800,2.57941,2.57941,1.99726,1.99726
1486202400,1.87806,1.87806,1.60897,1.7662
1486206000,1.76337,2.05193,1.76337,2.05193
1486209600,2.11374,2.60374,2.11374,2.60374
1486213200,2.65305,2.67489,2.17847,2.17847
1486216800,2.12403,2.12403,1.87947,1.87947
1486220400,1.87806,1.87806,1.53006,1.53006
1486224000,1.49319,1.49319,1.2444,1.2444
1486227600,1.18852,1.18852,0.854681,0.877026
1486231200,0.891674,1.14387,0.808608,1.14387
1486234800,1.19551,1.59387,1.19551,1.59387
1486238400,1.62806,2.34131,1.62806,2.34131
1486242000,2.43553,2.59431,2.4143,2.59431
1486245600,2.63891,2.67993,2.55548,2.63262
1486249200,2.64518,2.71899,2.12235,2.12235
1486252800,2.04931,2.04931,1.85726,1.87416
1486256400,1.87806,1.88272,1.69099,1.69099
1486260000,1.62548,1.62548,1.40359,1.44363
1486263600,1.49262,1.98767,1.49262,1.98767
1486267200,2.00114,2.22206,2.00114,2.0894
1486270800,2.10904,2.32709,2.10904,2.32709
1486274400,2.37806,2.5797,2.37806,2.51442
1486278000,2.43236,2.43236,2.1563,2.38027
1486281600,2.43859,2.43859,2.32516,2.33036
1486285200,2.32348,2.48951,2.28659,2.48951
1486288800,2.53124,2.53223,1.95627,1.95627
1486292400,1.87806,1.87806,1.44532,1.44532
1486296000,1.38745,1.38745,1.14937,1.14937
1486299600,1.12019,1.1269,0.813069,0.813069
1486303200,0.789044,1.32313,0.77205,1.32313
1486306800,1.4278,1.90865,1.4278,1.90254
1486310400,1.87806,2.4111,1.85728,2.4111
1486314000,2.42548,2.47012,2.38724,2.45593
1486317600,2.52589,2.63601,2.47326,2.47326
1486321200,2.45231,2.5852,2.41975,2.5852
1486324800,2.56309,2.56309,1.98882,1.98882
1486328400,1.87806,1.87806,1.25847,1.27933
1486332000,1.32102,1.87094,1.32102,1.87094
1486335600,1.95883,2.03548,1.95883,2.03548
1486339200,2.03381,2.03381,1.91704,1.91835
1486342800,1.93341,1.93341,1.61143,1.65716
1486346400,1.62806,1.62806,1.25263,1.25263
1486350000,1.19021,1.19021,0.903412,0.903672
1486353600,0.91522,1.34148,0.91522,1.34148
1486357200,1.43864,1.99462,1.43864,1.99462
1486360800,1.97624,1.97624,1.85925,1.87968
1486364400,1.87806,1.95942,1.87806,1.95942
1486368000,1.96903,2.02371,1.96903,1.99755
1486371600,1.99552,2.1546,1.99552,2.09746
1486375200,2.14118,2.44106,2.14118,2.2191
1486378800,2.19561,2.79051,2.19555,2.79051
1486382400,2.87806,3.42669,2.87806,3.27458
1486386000,3.26375,3.26375,3.02742,3.02742
1486389600,3.03133,3.03329,2.70511,2.72815
1486393200,2.74165,2.74187,2.35835,2.35835
1486396800,2.31105,2.31105,1.99751,1.99751
1486400400,1.87806,1.87806,1.0576,1.0576
1486404000,1.00828,1.00828,0.444707,0.444707
1486407600,0.403342,0.403342,0.310177,0.366538
1486411200,0.379227,0.69847,0.371143,0.69847
1486414800,0.750366,1.11831,0.750366,1.11831
1486418400,1.12806,1.54976,1.12806,1.54976
1486422000,1.60199,1.8264,1.60199,1.8264
1486425600,1.8977,2.23306,1.8977,2.23306
1486429200,2.2808,2.41661,2.2808,2.30364
1486432800,2.26802,2.26802,1.88069,1.88069
1486436400,1.87806,1.88737,1.792,1.792
1486440000,1.7547,1.7547,1.48349,1.58674
1486443600,1.62968,1.63031,1.02779,1.02779
1486447200,1.00818,1.23413,0.98175,1.23413
1486450800,1.30824,1.4564,1.30824,1.37028
1486454400,1.37806,1.6707,1.37806,1.6707
1486458000,1.73205,1.81205,1.65243,1.65243
1486461600,1.64058,1.64058,1.10054,1.10054
1486465200,1.07399,1.52282,1.05361,1.52282
1486468800,1.61799,1.90155,1.61799,1.89482
1486472400,1.87806,1.89301,1.79635,1.89301
1486476000,1.91885,1.97423,1.78685,1.78685
1486479600,1.7955,1.94635,1.7955,1.94635
1486483200,1.95699,2.00659,1.83013,1.83013
1486486800,1.81243,1.8964,1.77197,1.89423
1486490400,1.87806,1.87806,1.6645,1.6645
1486494000,1.69657,1.71731,1.62341,1.64853
1486497600,1.67731,1.80544,1.67731,1.80544
1486501200,1.77699,1.82926,1.70276,1.79217
1486504800,1.7868,1.96709,1.7868,1.94727
1486508400,1.87806,1.87806,1.70044,1.85061
1486512000,1.87489,2.04749,1.85626,2.04749
1486515600,2.11253,2.45705,2.11253,2.45705
1486519200,2.5154,2.71375,2.5154,2.69269
1486522800,2.70279,2.88003,2.70279,2.86836
1486526400,2.87806,2.88148,2.54549,2.54549
1486530000,2.52914,2.52914,2.20872,2.20872
1486533600,2.18182,2.18182,1.93237,1.93237
1486537200,1.88452,1.89607,1.7618,1.7618
1486540800,1.79308,1.90859,1.79308,1.90859
1486544400,1.87806,1.87806,1.73026,1.8131
1486548000,1.87088,2.21943,1.87088,2.21943
1486551600,2.22727,2.22727,2.07488,2.07488
1486555200,2.10768,2.27352,2.08766,2.08766
1486558800,2.03909,2.26425,2.0063,2.168
1486562400,2.12806,2.12806,1.92485,1.98196
1486566000,2.06909,2.12468,2.04766,2.04766
1486569600,2.04283,2.04283,1.70539,1.70539
1486573200,1.68468,1.87088,1.62306,1.87088
1486576800,1.88855,2.01171,1.88855,1.93738
1486580400,1.87806,1.87806,1.57824,1.57824
1486584000,1.54414,1.54414,1.36747,1.49318
1486587600,1.53591,1.94249,1.53591,1.94249
1486591200,2.06664,2.45149,2.06664,2.34834
1486594800,2.28608,2.28608,1.78516,1.78516
1486598400,1.62806,1.62806,0.98535,0.98535
1486602000,0.935245,0.935245,0.616002,0.659103
1486605600,0.713683,1.03135,0.713683,1.03135
1486609200,1.09157,1.38663,1.09157,1.38663
1486612800,1.44809,1.85286,1.44809,1.85286
1486616400,1.87806,2.69342,1.87806,2.69342
1486620000,2.78637,3.23909,2.78637,3.23875
1486623600,3.22309,3.22309,2.65208,2.65208
1486627200,2.58883,2.58883,2.29018,2.30675
1486630800,2.31605,2.34737,2.15179,2.15179
1486634400,2.12806,2.12806,1.9424,1.96251
1486638000,1.99022,1.99022,1.87117,1.87117
1486641600,1.86637,2.32289,1.86637,2.32289
1486645200,2.38978,2.47766,2.30183,2.30183
1486648800,2.24105,2.24105,1.9359,1.9359
1486652400,1.87806,1.87806,1.52646,1.5619
1486656000,1.61304,1.81374,1.61304,1.81374
1486659600,1.82793,1.91668,1.82793,1.89539
1486663200,1.87378,1.87378,1.55803,1.55803
1486666800,1.56483,1.56713,1.17186,1.17186
1486670400,1.12806,1.12806,0.967652,0.967652
1486674000,0.91548,1.00933,0.893959,1.00933
1486677600,1.01018,1.32527,0.956967,1.32527
1486681200,1.37702,2.09209,1.37702,2.09209
1486684800,2.17339,2.23493,1.88536,1.88536
1486688400,1.87806,1.91275,1.61975,1.61975
1486692000,1.54236,1.54285,1.37786,1.37786
1486695600,1.30633,1.45888,1.28757,1.45888
1486699200,1.49349,1.66474,1.49349,1.62491
1486702800,1.64246,1.95886,1.64246,1.92244
1486706400,1.87806,1.88565,1.74237,1.88565
1486710000,1.88316,1.98572,1.88316,1.98572
1486713600,1.98958,1.98958,1.85889,1.92751
1486717200,1.91323,1.91323,1.7955,1.7955
1486720800,1.75124,1.89604,1.71275,1.89507
1486724400,1.87806,1.87806,1.81244,1.86381
1486728000,1.8367,2.06704,1.83353,1.9219
1486731600,1.8757,1.8757,1.57102,1.57102
1486735200,1.51688,1.51688,1.27634,1.32817
1486738800,1.34991,1.56484,1.34991,1.56484
1486742400,1.62806,1.93611,1.62806,1.93611
1486746000,1.90751,1.90751,1.49973,1.49973
1486749600,1.45989,1.45989,1.3222,1.37807
1486753200,1.37835,1.88767,1.36836,1.88767
1486756800,1.90431,2.04164,1.87866,1.93036
1486760400,1.87806,1.87806,1.61653,1.68028
1486764000,1.71895,2.08992,1.71895,2.04069
1486767600,1.98845,2.19327,1.95319,2.15532
1486771200,2.12378,2.14205,2.05216,2.05216
1486774800,2.04378,2.04378,1.923,1.923
1486778400,1.87806,1.87806,1.48806,1.48806
1486782000,1.41641,1.41641,0.989443,0.989443
1486785600,1.00058,1.20304,1.00058,1.20304
1486789200,1.22674,1.36949,1.22674,1.36949
1486792800,1.43304,1.81943,1.43304,1.81943
1486796400,1.87806,2.00282,1.87806,1.90874
1486800000,1.92294,2.20366,1.92294,2.20366
1486803600,2.21818,2.71478,2.21818,2.71478
1486807200,2.76861,2.90948,2.75138,2.90948
1486810800,2.9364,3.05225,2.9364,2.94209
1486814400,2.87806,2.87806,2.69885,2.71468
1486818000,2.72414,2.72414,2.20344,2.20344
1486821600,2.15277,2.15277,1.87617,1.87617
1486825200,1.77982,1.77982,1.60957,1.76686
1486828800,1.8226,1.88765,1.77946,1.85344
1486832400,1.87806,2.04298,1.87806,2.04298
1486836000,2.04961,2.2807,2.04961,2.2807
1486839600,2.31416,2.3193,2.20758,2.2198
1486843200,2.23343,2.28038,1.95454,1.95454
1486846800,1.92361,1.97382,1.63315,1.63315
1486850400,1.62806,1.66075,1.39893,1.39893
1486854000,1.36938,1.67837,1.36189,1.67837
1486857600,1.75147,2.35866,1.75147,2.35866
1486861200,2.41571,2.61547,2.41571,2.59157
1486864800,2.61502,2.61502,1.97557,1.97557
1486868400,1.87806,1.87806,1.26231,1.26231
1486872000,1.24704,1.46593,1.24704,1.39524
1486875600,1.36004,1.61195,1.36004,1.61195
1486879200,1.62994,1.88162,1.62994,1.88162
1486882800,1.91683,2.437,1.91683,2.42062
1486886400,2.37806,2.65811,2.30734,2.65811
1486890000,2.72202,3.13291,2.72202,3.13291
1486893600,3.14167,3.14167,2.59838,2.59838
1486897200,2.55121,2.55121,2.25304,2.25304
1486900800,2.18782,2.18782,1.84727,1.87129
1486904400,1.87806,1.87806,1.64661,1.64661
1486908000,1.6178,1.6178,1.5258,1.61189
1486911600,1.66961,1.79669,1.63416,1.79669
1486915200,1.89665,2.24214,1.89665,2.24214
1486918800,2.29735,2.6966,2.29735,2.67268
1486922400,2.62806,2.85358,2.56069,2.85358
1486926000,2.84519,2.84519,2.4496,2.4496
1486929600,2.44,2.59062,2.43773,2.59062
1486933200,2.59642,2.59642,2.28032,2.28032
1486936800,2.22852,2.22852,1.9782,1.9782
1486940400,1.87806,1.87806,1.37307,1.37307
1486944000,1.29948,1.29948,0.904402,0.904402
1486947600,0.876437,0.876437,0.54906,0.581526
1486951200,0.654009,1.51356,0.654009,1.51356
1486954800,1.57164,1.87336,1.57164,1.71863
1486958400,1.62806,1.78141,1.53136,1.78141
1486962000,1.86269,2.53729,1.86269,2.53729
1486965600,2.5465,2.5526,2.31431,2.31506
1486969200,2.30059,2.30059,2.17524,2.17524
1486972800,2.15669,2.15669,1.91931,1.91931
1486976400,1.87806,1.87806,1.4041,1.4041
1486980000,1.36881,1.36881,1.18059,1.18059
1486983600,1.13649,1.29701,1.08392,1.29701
1486987200,1.29106,1.45706,1.1758,1.45706
1486990800,1.51378,1.66106,1.49128,1.6532
1486994400,1.62806,1.64332,1.49811,1.49811
1486998000,1.43545,1.43545,1.02467,1.24319
1487001600,1.30885,1.30885,1.09274,1.10967
1487005200,1.2094,1.68811,1.2094,1.56564
1487008800,1.56356,1.84331,1.56356,1.84331
1487012400,1.87806,2.14909,1.87806,2.14909
1487016000,2.23341,2.8768,2.23341,2.8768
