T,O,H,L,C
1516780800,0.62768,0.6206,0.62817,0.62567
1516784400,0.62585,0.62395,0.63176,0.62704
1516788000,0.62741,0.62394,0.63073,0.62706
1516791600,0.62726,0.62229,0.63164,0.62427
1516795200,0.62405,0.61743,0.6258,0.6175
1516798800,0.61718,0.60888,0.61815,0.61701
1516802400,0.6172,0.61602,0.62125,0.62076
1516806000,0.62065,0.613,0.6222,0.61905
1516809600,0.61891,0.61822,0.62767,0.62354
1516813200,0.624,0.62138,0.62874,0.62846
1516816800,0.62843,0.62144,0.63057,0.62158
1516820400,0.62196,0.61669,0.62342,0.61669
1516824000,0.61691,0.61565,0.62521,0.61737
1516827600,0.6173,0.61315,0.62139,0.61315
1516831200,0.6134,0.60502,0.61552,0.6083
1516834800,0.60865,0.60781,0.61529,0.61463
1516838400,0.61483,0.60884,0.61761,0.61525
1516842000,0.61532,0.61467,0.62276,0.62276
1516845600,0.62319,0.6169,0.63145,0.62044
1516849200,0.62082,0.61667,0.62421,0.62124
1516852800,0.62076,0.61547,0.62691,0.61586
1516856400,0.61595,0.60127,0.6166,0.60128
1516860000,0.60168,0.59645,0.6029,0.59947
1516863600,0.59982,0.59045,0.60231,0.59398
1516867200,0.59407,0.5846,0.59481,0.58755
1516870800,0.5872,0.58308,0.58922,0.5851
1516874400,0.58512,0.58403,0.59272,0.58943
1516878000,0.58949,0.57976,0.59413,0.58296
1516881600,0.58258,0.5777,0.58336,0.58073
1516885200,0.58092,0.57715,0.58264,0.57865
1516888800,0.57867,0.57867,0.59428,0.59189
1516892400,0.59222,0.59037,0.5984,0.59641
1516896000,0.59617,0.59523,0.60118,0.5992
1516899600,0.59931,0.59925,0.60815,0.6009
1516903200,0.60076,0.5975,0.60969,0.60885
1516906800,0.60914,0.60908,0.61796,0.61724
1516910400,0.61749,0.61714,0.63079,0.62958
1516914000,0.62936,0.62915,0.63632,0.63262
1516917600,0.63277,0.61453,0.63311,0.61658
1516921200,0.61617,0.61155,0.62236,0.62106
1516924800,0.62058,0.61358,0.62431,0.61618
1516928400,0.61599,0.60796,0.62,0.60796
1516932000,0.60769,0.60446,0.61243,0.609
1516935600,0.60889,0.60889,0.62517,0.62137
1516939200,0.62098,0.62027,0.62763,0.62631
1516942800,0.62674,0.61788,0.62746,0.61979
1516946400,0.61979,0.6162,0.62552,0.61775
1516950000,0.61793,0.61514,0.6297,0.62649
1516953600,0.62669,0.62567,0.63294,0.632
1516957200,0.63241,0.62503,0.63337,0.62937
1516960800,0.6295,0.62374,0.631,0.62663
1516964400,0.62687,0.61726,0.62786,0.61875
1516968000,0.61884,0.61853,0.62767,0.6274
1516971600,0.62734,0.62711,0.63541,0.63296
1516975200,0.63272,0.63079,0.63851,0.63604
1516978800,0.63612,0.62572,0.6378,0.63757
1516982400,0.63778,0.63714,0.64807,0.64013
1516986000,0.63968,0.62884,0.64064,0.63228
1516989600,0.63255,0.63057,0.65195,0.6496
1516993200,0.65007,0.64589,0.65354,0.6475
1516996800,0.64746,0.64553,0.65247,0.65018
1517000400,0.65051,0.64836,0.65391,0.65073
1517004000,0.65093,0.64352,0.65654,0.65543
1517007600,0.65559,0.65373,0.6647,0.66113
1517011200,0.66076,0.65974,0.67253,0.66989
1517014800,0.66998,0.66955,0.68009,0.6798
1517018400,0.67955,0.67212,0.68125,0.67985
1517022000,0.67983,0.67519,0.68493,0.67866
1517025600,0.67871,0.67519,0.68395,0.68144
1517029200,0.68148,0.67491,0.68182,0.68052
1517032800,0.68028,0.67053,0.68218,0.67648
1517036400,0.67607,0.67587,0.68486,0.68114
1517040000,0.68128,0.68065,0.69689,0.69689
1517043600,0.69677,0.68266,0.69743,0.68644
1517047200,0.68687,0.68687,0.70162,0.69774
1517050800,0.69805,0.69188,0.6993,0.69742
1517054400,0.69762,0.69493,0.71006,0.70973
1517058000,0.71006,0.70824,0.7194,0.71652
1517061600,0.71635,0.71392,0.71909,0.71467
1517065200,0.71476,0.70397,0.71476,0.70552
1517068800,0.70514,0.70139,0.70955,0.70955
1517072400,0.7096,0.70461,0.71289,0.70461
1517076000,0.70452,0.69744,0.70619,0.69823
1517079600,0.6983,0.69397,0.70221,0.69721
1517083200,0.69761,0.69621,0.70891,0.70805
1517086800,0.70802,0.70683,0.72087,0.72051
1517090400,0.72068,0.71855,0.7271,0.72383
1517094000,0.7238,0.7142,0.72578,0.71846
1517097600,0.71882,0.71209,0.72173,0.71256
1517101200,0.71248,0.7009,0.71253,0.70585
1517104800,0.70589,0.70589,0.72006,0.71536
1517108400,0.71586,0.70696,0.71586,0.70783
1517112000,0.70768,0.6989,0.70789,0.70386
1517115600,0.70427,0.68838,0.70454,0.68932
1517119200,0.68934,0.6882,0.69903,0.69607
1517122800,0.69611,0.69496,0.71144,0.7096
1517126400,0.70927,0.69406,0.7096,0.69406
1517130000,0.69357,0.68837,0.69649,0.69442
1517133600,0.69438,0.69086,0.69668,0.69344
1517137200,0.69356,0.68705,0.69511,0.68865
1517140800,0.68823,0.68043,0.68894,0.6821
1517144400,0.6817,0.67561,0.68732,0.67579
1517148000,0.67569,0.673,0.68082,0.67419
1517151600,0.67469,0.66452,0.67639,0.66833
1517155200,0.66806,0.6621,0.66806,0.66639
1517158800,0.6659,0.66472,0.67447,0.67373
1517162400,0.67325,0.66376,0.6755,0.66805
1517166000,0.66791,0.66573,0.67297,0.67297
1517169600,0.67266,0.66679,0.67382,0.67073
1517173200,0.67032,0.66169,0.67067,0.66369
1517176800,0.66323,0.65126,0.66323,0.65292
1517180400,0.6528,0.6478,0.65638,0.65494
1517184000,0.65525,0.65146,0.6647,0.66366
1517187600,0.66407,0.65361,0.66407,0.65624
1517191200,0.6564,0.65062,0.65927,0.65756
1517194800,0.65799,0.64875,0.65799,0.65275
1517198400,0.6523,0.64641,0.65604,0.64897
1517202000,0.64866,0.64312,0.65092,0.64995
1517205600,0.65034,0.64604,0.65358,0.64836
1517209200,0.64825,0.63463,0.64845,0.63653
1517212800,0.63684,0.636,0.64998,0.64888
1517216400,0.64875,0.64288,0.6553,0.65447
1517220000,0.65464,0.65134,0.65721,0.65214
1517223600,0.65243,0.64746,0.65621,0.6548
1517227200,0.65524,0.65463,0.66356,0.6611
1517230800,0.66147,0.6558,0.66303,0.65615
1517234400,0.6566,0.65259,0.65998,0.65552
1517238000,0.65513,0.64456,0.65857,0.64919
1517241600,0.64894,0.64517,0.65664,0.64552
1517245200,0.64548,0.64243,0.65343,0.65023
1517248800,0.65037,0.64396,0.65211,0.64546
1517252400,0.64564,0.64271,0.65193,0.65162
1517256000,0.65183,0.65035,0.66375,0.65574
1517259600,0.65586,0.65268,0.66415,0.66238
1517263200,0.66208,0.65763,0.66943,0.66292
1517266800,0.66294,0.65363,0.66294,0.65805
1517270400,0.65796,0.65072,0.66353,0.66033
1517274000,0.6605,0.65349,0.66079,0.65793
1517277600,0.65802,0.64153,0.65802,0.64189
1517281200,0.64175,0.62641,0.64206,0.62785
1517284800,0.62822,0.62676,0.63288,0.62782
1517288400,0.62789,0.62496,0.63906,0.63727
1517292000,0.63709,0.63254,0.64151,0.63873
1517295600,0.63828,0.63693,0.6439,0.6439
1517299200,0.64361,0.63843,0.64685,0.63882
1517302800,0.6392,0.62842,0.64033,0.62948
1517306400,0.62976,0.62264,0.63266,0.62497
1517310000,0.62498,0.62484,0.6309,0.62799
1517313600,0.62826,0.62556,0.6324,0.63051
1517317200,0.63053,0.63018,0.64162,0.6402
1517320800,0.64064,0.63243,0.64516,0.64516
1517324400,0.64543,0.64514,0.65562,0.65118
1517328000,0.65163,0.64788,0.65466,0.65
1517331600,0.64993,0.64963,0.65713,0.6521
1517335200,0.65222,0.64797,0.65362,0.64976
1517338800,0.64979,0.64601,0.6552,0.64607
1517342400,0.64618,0.63755,0.64643,0.64235
1517346000,0.64237,0.63697,0.64583,0.6425
1517349600,0.64274,0.63866,0.65059,0.64747
1517353200,0.64782,0.63498,0.6493,0.63688
1517356800,0.63643,0.63147,0.63913,0.63147
1517360400,0.63174,0.62543,0.63352,0.63037
1517364000,0.63031,0.62526,0.6355,0.62526
1517367600,0.62574,0.61785,0.62624,0.61831
1517371200,0.61814,0.61094,0.61931,0.61724
1517374800,0.61686,0.61272,0.62121,0.62012
1517378400,0.6197,0.61575,0.62277,0.61644
1517382000,0.61656,0.60554,0.61656,0.61095
1517385600,0.61123,0.60919,0.61822,0.61419
1517389200,0.61412,0.60576,0.61452,0.60942
1517392800,0.60957,0.60277,0.61159,0.61095
1517396400,0.61122,0.6096,0.62036,0.61377
1517400000,0.61419,0.60332,0.61622,0.60644
1517403600,0.6069,0.6029,0.61181,0.6047
1517407200,0.60452,0.59944,0.60887,0.59967
1517410800,0.60017,0.58962,0.60112,0.59366
1517414400,0.5932,0.58416,0.5932,0.58991
1517418000,0.59038,0.58715,0.59549,0.59207
1517421600,0.59184,0.58142,0.59184,0.58237
1517425200,0.58224,0.57292,0.58293,0.57753
1517428800,0.57776,0.57512,0.58756,0.57537
1517432400,0.57503,0.57171,0.58497,0.58454
1517436000,0.58441,0.58374,0.58978,0.58586
1517439600,0.58615,0.58283,0.59143,0.58759
1517443200,0.58747,0.57826,0.5878,0.58078
1517446800,0.58081,0.58057,0.58805,0.58638
1517450400,0.5864,0.58246,0.5908,0.58523
1517454000,0.585,0.58291,0.58753,0.58371
1517457600,0.58405,0.58244,0.59166,0.58604
1517461200,0.58605,0.57835,0.5883,0.58067
1517464800,0.58026,0.57433,0.58234,0.58172
1517468400,0.58136,0.56705,0.58136,0.57118
1517472000,0.57168,0.56937,0.57595,0.57454
1517475600,0.57408,0.5734,0.58795,0.58041
1517479200,0.58012,0.57866,0.585,0.58409
1517482800,0.5836,0.57832,0.59072,0.58944
1517486400,0.58932,0.58701,0.60015,0.59892
1517490000,0.59845,0.59336,0.60211,0.59738
1517493600,0.597,0.5967,0.6034,0.59902
1517497200,0.59899,0.59056,0.60099,0.59257
1517500800,0.59284,0.58948,0.59759,0.59117
1517504400,0.59137,0.58202,0.59237,0.59106
1517508000,0.59145,0.58527,0.59225,0.59026
1517511600,0.59061,0.58548,0.59489,0.59366
1517515200,0.59344,0.59031,0.60182,0.5994
1517518800,0.59979,0.59726,0.60864,0.60137
1517522400,0.6017,0.59981,0.60552,0.60205
1517526000,0.60252,0.59568,0.60323,0.59786
1517529600,0.59801,0.58362,0.59809,0.58708
1517533200,0.58683,0.57756,0.58683,0.58295
1517536800,0.58269,0.5742,0.58755,0.57432
1517540400,0.57421,0.5669,0.58152,0.5669
1517544000,0.56691,0.56607,0.58364,0.57731
1517547600,0.57714,0.57292,0.58039,0.57727
1517551200,0.57686,0.57505,0.58062,0.57638
1517554800,0.57668,0.57447,0.58121,0.57675
1517558400,0.57703,0.57446,0.58302,0.57758
1517562000,0.57735,0.57356,0.58734,0.58636
1517565600,0.58604,0.58402,0.59168,0.58875
1517569200,0.58847,0.58805,0.59512,0.59479
1517572800,0.5945,0.5945,0.60804,0.59951
1517576400,0.6,0.59949,0.60979,0.60829
1517580000,0.60858,0.6033,0.6116,0.60418
1517583600,0.60397,0.59241,0.60531,0.59502
1517587200,0.59495,0.59073,0.5977,0.59415
1517590800,0.59407,0.58542,0.59696,0.58655
1517594400,0.58682,0.57846,0.58999,0.57994
1517598000,0.58,0.57538,0.58876,0.58797
1517601600,0.58843,0.58618,0.59756,0.59496
1517605200,0.59495,0.59495,0.60268,0.60243
1517608800,0.60249,0.60249,0.61923,0.6155
1517612400,0.6154,0.61377,0.61949,0.61854
1517616000,0.61871,0.61785,0.62428,0.62344
1517619600,0.62345,0.61645,0.62479,0.61908
1517623200,0.61936,0.61785,0.62495,0.62277
1517626800,0.62286,0.61576,0.62374,0.61678
1517630400,0.61678,0.61605,0.62624,0.62004
1517634000,0.62014,0.61908,0.62659,0.62308
1517637600,0.62313,0.62296,0.63265,0.6321
1517641200,0.63164,0.62934,0.63774,0.63525
1517644800,0.63518,0.62421,0.63651,0.62494
1517648400,0.62502,0.62206,0.6331,0.62932
1517652000,0.62892,0.62421,0.63851,0.63411
1517655600,0.63405,0.62627,0.63559,0.62731
1517659200,0.62761,0.627,0.63683,0.63125
1517662800,0.63155,0.62444,0.63432,0.62574
1517666400,0.62617,0.61814,0.6278,0.61849
1517670000,0.6182,0.613,0.624,0.61561
1517673600,0.61601,0.60938,0.61624,0.61296
1517677200,0.61324,0.61154,0.62266,0.6222
1517680800,0.62233,0.61142,0.62249,0.61338
1517684400,0.61348,0.60458,0.61669,0.60495
1517688000,0.60518,0.60511,0.6106,0.6106
1517691600,0.61109,0.60612,0.61765,0.61526
1517695200,0.6152,0.60679,0.61793,0.61097
1517698800,0.61053,0.60194,0.61346,0.60293
1517702400,0.60285,0.60285,0.61072,0.60808
1517706000,0.60807,0.60215,0.61004,0.60554
1517709600,0.6053,0.60121,0.61117,0.60468
1517713200,0.60469,0.60183,0.61088,0.60363
1517716800,0.60364,0.59747,0.60722,0.60635
1517720400,0.60638,0.60595,0.61478,0.60797
1517724000,0.60748,0.60243,0.61205,0.60526
1517727600,0.60537,0.60345,0.61446,0.61124
1517731200,0.61148,0.60936,0.62059,0.61634
1517734800,0.61635,0.61119,0.61909,0.61761
1517738400,0.61774,0.61482,0.6313,0.63003
1517742000,0.63007,0.62107,0.6302,0.62141
1517745600,0.62187,0.61716,0.62711,0.62286
1517749200,0.62295,0.62257,0.64166,0.63991
1517752800,0.6403,0.63561,0.643,0.63849
1517756400,0.63896,0.6389,0.65166,0.64929
1517760000,0.6494,0.6457,0.65202,0.65001
1517763600,0.64957,0.64724,0.65394,0.64983
1517767200,0.65016,0.64186,0.65024,0.6451
1517770800,0.64483,0.64142,0.64953,0.6459
1517774400,0.64573,0.64461,0.65185,0.65044
1517778000,0.65017,0.6498,0.66253,0.66229
1517781600,0.66237,0.65985,0.66718,0.66191
1517785200,0.66209,0.65274,0.66241,0.65428
1517788800,0.65438,0.65072,0.6582,0.6582
1517792400,0.65799,0.65156,0.66007,0.65765
1517796000,0.65746,0.65065,0.65838,0.65269
1517799600,0.65251,0.64982,0.65606,0.65241
1517803200,0.65268,0.63926,0.6528,0.6399
1517806800,0.64012,0.63439,0.64109,0.63969
1517810400,0.63923,0.63301,0.63986,0.63474
1517814000,0.63444,0.63375,0.64477,0.6413
1517817600,0.64133,0.64021,0.65393,0.65288
1517821200,0.65303,0.64143,0.65527,0.64207
1517824800,0.64234,0.63294,0.64511,0.63459
1517828400,0.63435,0.62791,0.63672,0.63179
1517832000,0.63179,0.62532,0.63553,0.62782
1517835600,0.6276,0.61737,0.62899,0.6181
1517839200,0.6176,0.61714,0.63151,0.62459
1517842800,0.62456,0.62244,0.63273,0.62612
1517846400,0.62619,0.61823,0.62651,0.62439
1517850000,0.62427,0.62367,0.63779,0.63551
1517853600,0.63541,0.63152,0.6397,0.63908
1517857200,0.63946,0.63946,0.65064,0.64721
1517860800,0.64685,0.64178,0.65116,0.64894
1517864400,0.64854,0.64549,0.65276,0.65088
1517868000,0.65048,0.64762,0.65323,0.65021
1517871600,0.65,0.64909,0.65772,0.65718
1517875200,0.65762,0.6491,0.65863,0.65358
1517878800,0.65333,0.648,0.6606,0.65951
1517882400,0.65945,0.65767,0.67132,0.66861
1517886000,0.66833,0.6608,0.67405,0.66132
1517889600,0.6615,0.6578,0.66364,0.66008
1517893200,0.65966,0.655,0.66302,0.65561
1517896800,0.65577,0.65274,0.66364,0.65962
1517900400,0.65983,0.65555,0.66064,0.66005
1517904000,0.6598,0.65446,0.66142,0.65889
1517907600,0.65849,0.65463,0.66012,0.65509
1517911200,0.65556,0.63999,0.65556,0.64366
1517914800,0.64399,0.64068,0.64864,0.64095
1517918400,0.64118,0.64057,0.64987,0.64952
1517922000,0.65001,0.64601,0.65348,0.64888
1517925600,0.64915,0.63757,0.65316,0.63757
1517929200,0.63775,0.63511,0.64567,0.64302
1517932800,0.64255,0.63574,0.64314,0.6407
1517936400,0.64118,0.63496,0.64284,0.63553
1517940000,0.63563,0.63324,0.64396,0.64396
1517943600,0.64416,0.63935,0.64984,0.64019
1517947200,0.64001,0.6345,0.64685,0.63622
1517950800,0.63663,0.62434,0.63697,0.63039
1517954400,0.63083,0.62936,0.642,0.63996
1517958000,0.63999,0.63771,0.64563,0.64563
1517961600,0.64546,0.63629,0.64728,0.6389
1517965200,0.63846,0.62737,0.63846,0.6314
1517968800,0.6316,0.6264,0.63351,0.62972
1517972400,0.63002,0.62877,0.6378,0.63545
1517976000,0.63542,0.63338,0.64061,0.63623
1517979600,0.63656,0.63604,0.65103,0.64532
1517983200,0.64528,0.63935,0.64585,0.64191
1517986800,0.64162,0.63701,0.64624,0.64397
1517990400,0.64413,0.63457,0.64461,0.64328
1517994000,0.64313,0.63485,0.64585,0.63927
1517997600,0.63881,0.63769,0.64905,0.63769
1518001200,0.63754,0.63055,0.63765,0.63136
1518004800,0.63148,0.62698,0.63943,0.63479
1518008400,0.63479,0.62894,0.63618,0.63251
1518012000,0.63231,0.62838,0.64171,0.63827
1518015600,0.63811,0.63534,0.6404,0.63681
1518019200,0.63644,0.63328,0.64024,0.63458
1518022800,0.63471,0.62971,0.6361,0.63076
1518026400,0.63117,0.6251,0.63178,0.6251
1518030000,0.62522,0.61139,0.62541,0.61509
1518033600,0.6148,0.61183,0.6221,0.61494
1518037200,0.61529,0.61222,0.61838,0.61231
1518040800,0.61196,0.59638,0.61301,0.59931
1518044400,0.59918,0.58506,0.60019,0.58506
1518048000,0.58538,0.58327,0.59364,0.58958
1518051600,0.59006,0.58952,0.60297,0.59973
1518055200,0.60009,0.60004,0.60971,0.60921
1518058800,0.60899,0.60895,0.61725,0.61564
1518062400,0.61546,0.61546,0.63033,0.62051
1518066000,0.62061,0.61558,0.6235,0.62308
1518069600,0.62346,0.62042,0.62877,0.62456
1518073200,0.62507,0.61925,0.62619,0.62557
1518076800,0.6258,0.6199,0.62855,0.6199
1518080400,0.61999,0.60927,0.62097,0.60955
1518084000,0.60944,0.60211,0.60944,0.60859
1518087600,0.60889,0.60212,0.61201,0.6097
1518091200,0.61012,0.60696,0.61458,0.61458
1518094800,0.61458,0.61039,0.62157,0.61144
1518098400,0.61164,0.60298,0.61652,0.60401
1518102000,0.60385,0.60174,0.61612,0.60292
1518105600,0.60282,0.6014,0.60907,0.60881
1518109200,0.60932,0.60471,0.61282,0.61173
1518112800,0.61177,0.60787,0.61685,0.6114
1518116400,0.61179,0.60909,0.62022,0.61858
1518120000,0.6186,0.6112,0.62134,0.61294
1518123600,0.61334,0.6124,0.62438,0.62271
1518127200,0.62272,0.6191,0.62657,0.62312
1518130800,0.62351,0.62032,0.62984,0.62813
1518134400,0.6278,0.62467,0.6331,0.63206
1518138000,0.63218,0.62616,0.63322,0.62812
1518141600,0.62845,0.62363,0.63216,0.62363
1518145200,0.62408,0.61941,0.63161,0.62143
1518148800,0.62122,0.61589,0.62255,0.61913
1518152400,0.61928,0.61234,0.6205,0.6146
1518156000,0.61428,0.60423,0.61489,0.60981
1518159600,0.61011,0.60488,0.61389,0.60594
1518163200,0.60621,0.60401,0.61433,0.61338
1518166800,0.61366,0.61325,0.62212,0.61637
1518170400,0.61656,0.61329,0.62167,0.619
1518174000,0.61895,0.61179,0.62142,0.62086
1518177600,0.62081,0.61529,0.63104,0.63077
1518181200,0.631,0.62229,0.63159,0.62328
1518184800,0.62377,0.61584,0.62382,0.61933
1518188400,0.61972,0.61422,0.623,0.62023
1518192000,0.61993,0.6183,0.63001,0.62796
1518195600,0.62783,0.62783,0.64794,0.64555
1518199200,0.64505,0.64291,0.65386,0.65346
1518202800,0.65357,0.65129,0.65764,0.65341
1518206400,0.65305,0.64822,0.65573,0.64953
1518210000,0.64931,0.64166,0.6525,0.64346
1518213600,0.64371,0.63837,0.64528,0.6391
1518217200,0.63955,0.6332,0.63969,0.63329
1518220800,0.63343,0.63338,0.64746,0.64531
1518224400,0.6458,0.64384,0.65341,0.64493
1518228000,0.64526,0.63988,0.64734,0.64272
1518231600,0.64299,0.64007,0.64617,0.64213
1518235200,0.64229,0.63255,0.64394,0.63677
1518238800,0.63648,0.63566,0.6426,0.6391
1518242400,0.6386,0.629,0.64366,0.62938
1518246000,0.62955,0.62576,0.63773,0.63699
1518249600,0.63708,0.62535,0.63817,0.62656
1518253200,0.62671,0.6267,0.63702,0.63555
1518256800,0.63524,0.63329,0.63999,0.63821
1518260400,0.63774,0.63409,0.64617,0.64488
1518264000,0.6447,0.63716,0.64691,0.63782
1518267600,0.63746,0.63035,0.64036,0.63983
1518271200,0.63983,0.63429,0.64439,0.63918
1518274800,0.63945,0.62681,0.64242,0.63172
1518278400,0.63205,0.63205,0.64213,0.63798
1518282000,0.63814,0.63787,0.64645,0.64409
1518285600,0.64432,0.64406,0.65058,0.64832
1518289200,0.6482,0.64648,0.6555,0.6555
1518292800,0.65506,0.64976,0.65619,0.65369
1518296400,0.65319,0.64917,0.65527,0.65301
1518300000,0.65307,0.65272,0.66205,0.66107
1518303600,0.66065,0.64943,0.66224,0.65488
1518307200,0.65439,0.64225,0.65439,0.64225
1518310800,0.64203,0.63254,0.64328,0.63729
1518314400,0.63763,0.63703,0.64528,0.64414
1518318000,0.64405,0.64269,0.64875,0.64849
1518321600,0.64891,0.64185,0.65139,0.64286
1518325200,0.64257,0.63909,0.64596,0.64305
1518328800,0.64301,0.64196,0.65199,0.65168
1518332400,0.65196,0.64777,0.65986,0.65084
1518336000,0.65087,0.64836,0.65696,0.65128
1518339600,0.65137,0.64943,0.66216,0.65701
1518343200,0.6572,0.65402,0.66608,0.66455
1518346800,0.66454,0.65986,0.66962,0.66798
1518350400,0.66834,0.66196,0.67209,0.66583
1518354000,0.66536,0.66232,0.66835,0.66687
1518357600,0.66719,0.66096,0.67315,0.66827
1518361200,0.66827,0.66034,0.66865,0.66482
1518364800,0.66512,0.66104,0.66925,0.6645
1518368400,0.66485,0.66132,0.67362,0.67362
1518372000,0.67333,0.67121,0.67692,0.67302
1518375600,0.67315,0.66891,0.68619,0.68584
1518379200,0.68544,0.68441,0.69679,0.69679
1518382800,0.69714,0.69596,0.70648,0.69836
1518386400,0.69851,0.69834,0.7153,0.71297
1518390000,0.71251,0.71131,0.72208,0.72169
1518393600,0.72134,0.72134,0.73144,0.72724
1518397200,0.72731,0.71919,0.72861,0.72529
1518400800,0.72498,0.7158,0.72561,0.72062
1518404400,0.72032,0.72006,0.72818,0.72149
1518408000,0.72138,0.71462,0.72877,0.71514
1518411600,0.71513,0.70918,0.71535,0.71393
1518415200,0.71423,0.71298,0.72188,0.72077
1518418800,0.72069,0.71436,0.72327,0.7178
1518422400,0.71798,0.70914,0.72022,0.71047
1518426000,0.71034,0.70671,0.71329,0.70725
1518429600,0.70678,0.70637,0.72243,0.72198
1518433200,0.72159,0.7206,0.73221,0.72421
1518436800,0.72402,0.72002,0.72673,0.72261
1518440400,0.7231,0.71978,0.7279,0.72193
1518444000,0.72194,0.71835,0.7249,0.72051
1518447600,0.72072,0.71847,0.72859,0.72411
1518451200,0.72362,0.72071,0.72677,0.72481
1518454800,0.72468,0.72412,0.73589,0.73568
1518458400,0.73606,0.73539,0.75395,0.75169
1518462000,0.75137,0.7435,0.75353,0.75322
1518465600,0.75342,0.74653,0.76012,0.75204
1518469200,0.75172,0.7458,0.75331,0.74874
1518472800,0.74917,0.74624,0.75179,0.74925
1518476400,0.7495,0.74578,0.76305,0.76048
1518480000,0.76033,0.75194,0.76105,0.75541
1518483600,0.75582,0.74644,0.75658,0.75658
1518487200,0.75626,0.74078,0.75662,0.74415
1518490800,0.74425,0.73993,0.7501,0.74466
1518494400,0.7442,0.73602,0.74431,0.74142
1518498000,0.74154,0.7359,0.74675,0.74478
1518501600,0.74428,0.73756,0.74593,0.74176
1518505200,0.74203,0.7391,0.74513,0.7449
1518508800,0.74494,0.74423,0.76,0.75436
1518512400,0.75456,0.74442,0.75573,0.74613
1518516000,0.74573,0.74285,0.74795,0.74482
1518519600,0.74447,0.74254,0.75377,0.75106
1518523200,0.75062,0.74901,0.75599,0.75465
1518526800,0.75449,0.7503,0.75878,0.75335
1518530400,0.75344,0.74444,0.75816,0.74444
1518534000,0.74435,0.72063,0.74575,0.72832
1518537600,0.72831,0.72513,0.73001,0.72655
1518541200,0.72631,0.72541,0.73519,0.73222
1518544800,0.7319,0.72789,0.73573,0.72885
1518548400,0.72862,0.72181,0.72862,0.72268
1518552000,0.72283,0.72212,0.72849,0.72277
1518555600,0.72258,0.72167,0.73123,0.726
1518559200,0.72562,0.72285,0.73533,0.73226
1518562800,0.7318,0.73009,0.73716,0.73369
1518566400,0.73389,0.73063,0.73642,0.73277
1518570000,0.73243,0.73109,0.73802,0.7343
